store_nbr,family,min,max,default_rank,comb,id,date,sales,onpromotion,city,state,store_type,cluster,transactions,local_holiday,regional_holiday,index,type,locale,locale_name,description,transferred,category,category_reg,national_holiday,holiday_true
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2172265,2016-05-07,777.0,4,Quito,Pichincha,D,13,1486.0,False,False,242.0,Additional,National,Ecuador,Dia de la Madre-1,False,good,Dia,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2172265,2016-05-07,777.0,4,Quito,Pichincha,D,13,1486.0,False,False,243.0,Event,National,Ecuador,Terremoto Manabi+21,False,bad,Terremoto,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2174045,2016-05-08,175.267,10,Quito,Pichincha,D,13,586.0,False,False,244.0,Event,National,Ecuador,Terremoto Manabi+22,False,bad,Terremoto,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2174045,2016-05-08,175.267,10,Quito,Pichincha,D,13,586.0,False,False,245.0,Event,National,Ecuador,Dia de la Madre,False,good,Dia,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2174047,2016-05-08,209.0,5,Quito,Pichincha,D,13,586.0,False,False,244.0,Event,National,Ecuador,Terremoto Manabi+22,False,bad,Terremoto,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2174047,2016-05-08,209.0,5,Quito,Pichincha,D,13,586.0,False,False,245.0,Event,National,Ecuador,Dia de la Madre,False,good,Dia,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2175827,2016-05-09,518.698,24,Quito,Pichincha,D,13,1692.0,False,False,246.0,Event,National,Ecuador,Terremoto Manabi+23,False,bad,Terremoto,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2175829,2016-05-09,692.0,5,Quito,Pichincha,D,13,1692.0,False,False,246.0,Event,National,Ecuador,Terremoto Manabi+23,False,bad,Terremoto,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2177609,2016-05-10,462.048,23,Quito,Pichincha,D,13,1596.0,False,False,247.0,Event,National,Ecuador,Terremoto Manabi+24,False,bad,Terremoto,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2177611,2016-05-10,585.0,4,Quito,Pichincha,D,13,1596.0,False,False,247.0,Event,National,Ecuador,Terremoto Manabi+24,False,bad,Terremoto,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2179391,2016-05-11,600.778,15,Quito,Pichincha,D,13,1828.0,False,False,248.0,Event,National,Ecuador,Terremoto Manabi+25,False,bad,Terremoto,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2179393,2016-05-11,838.0,4,Quito,Pichincha,D,13,1828.0,False,False,248.0,Event,National,Ecuador,Terremoto Manabi+25,False,bad,Terremoto,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2181173,2016-05-12,372.533,14,Quito,Pichincha,D,13,1682.0,False,False,250.0,Event,National,Ecuador,Terremoto Manabi+26,False,bad,Terremoto,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2181175,2016-05-12,671.0,4,Quito,Pichincha,D,13,1682.0,False,False,250.0,Event,National,Ecuador,Terremoto Manabi+26,False,bad,Terremoto,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2182955,2016-05-13,474.778,17,Quito,Pichincha,D,13,1829.0,False,False,251.0,Event,National,Ecuador,Terremoto Manabi+27,False,bad,Terremoto,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2182957,2016-05-13,694.0,6,Quito,Pichincha,D,13,1829.0,False,False,251.0,Event,National,Ecuador,Terremoto Manabi+27,False,bad,Terremoto,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2184737,2016-05-14,495.156,15,Quito,Pichincha,D,13,1289.0,False,False,252.0,Event,National,Ecuador,Terremoto Manabi+28,False,bad,Terremoto,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2184739,2016-05-14,648.0,11,Quito,Pichincha,D,13,1289.0,False,False,252.0,Event,National,Ecuador,Terremoto Manabi+28,False,bad,Terremoto,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2186519,2016-05-15,165.509,10,Quito,Pichincha,D,13,543.0,False,False,253.0,Event,National,Ecuador,Terremoto Manabi+29,False,bad,Terremoto,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2186521,2016-05-15,280.0,3,Quito,Pichincha,D,13,543.0,False,False,253.0,Event,National,Ecuador,Terremoto Manabi+29,False,bad,Terremoto,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2188301,2016-05-16,508.509,16,Quito,Pichincha,D,13,1794.0,False,False,254.0,Event,National,Ecuador,Terremoto Manabi+30,False,bad,Terremoto,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2188303,2016-05-16,851.0,7,Quito,Pichincha,D,13,1794.0,False,False,254.0,Event,National,Ecuador,Terremoto Manabi+30,False,bad,Terremoto,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2190083,2016-05-17,413.883,17,Quito,Pichincha,D,13,1688.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2190085,2016-05-17,780.0,5,Quito,Pichincha,D,13,1688.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2191865,2016-05-18,459.17,13,Quito,Pichincha,D,13,1687.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2191867,2016-05-18,709.0,8,Quito,Pichincha,D,13,1687.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2193647,2016-05-19,369.48,12,Quito,Pichincha,D,13,1697.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2193649,2016-05-19,586.0,5,Quito,Pichincha,D,13,1697.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2195429,2016-05-20,634.511,18,Quito,Pichincha,D,13,1843.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2195431,2016-05-20,842.0,8,Quito,Pichincha,D,13,1843.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2197211,2016-05-21,438.469,13,Quito,Pichincha,D,13,1320.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2197213,2016-05-21,711.0,5,Quito,Pichincha,D,13,1320.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2198993,2016-05-22,171.077,6,Quito,Pichincha,D,13,516.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2198995,2016-05-22,242.0,2,Quito,Pichincha,D,13,516.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2200775,2016-05-23,434.254,15,Quito,Pichincha,D,13,1756.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2200777,2016-05-23,587.0,5,Quito,Pichincha,D,13,1756.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2202557,2016-05-24,373.368,14,Quito,Pichincha,D,13,1709.0,False,False,255.0,Holiday,National,Ecuador,Batalla de Pichincha,True,good,Batalla,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2202559,2016-05-24,557.0,4,Quito,Pichincha,D,13,1709.0,False,False,255.0,Holiday,National,Ecuador,Batalla de Pichincha,True,good,Batalla,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2204339,2016-05-25,496.33,15,Quito,Pichincha,D,13,1745.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2204341,2016-05-25,845.0,7,Quito,Pichincha,D,13,1745.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2206121,2016-05-26,452.055,12,Quito,Pichincha,D,13,1669.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2206123,2016-05-26,645.0,5,Quito,Pichincha,D,13,1669.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2207903,2016-05-27,201.231,13,Quito,Pichincha,D,13,612.0,False,False,256.0,Transfer,National,Ecuador,Traslado Batalla de Pichincha,False,good,Batalla,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2207905,2016-05-27,269.0,5,Quito,Pichincha,D,13,612.0,False,False,256.0,Transfer,National,Ecuador,Traslado Batalla de Pichincha,False,good,Batalla,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2209685,2016-05-28,364.438,13,Quito,Pichincha,D,13,1091.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2209687,2016-05-28,472.0,6,Quito,Pichincha,D,13,1091.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2211467,2016-05-29,170.575,9,Quito,Pichincha,D,13,474.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2211469,2016-05-29,302.0,7,Quito,Pichincha,D,13,474.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2213249,2016-05-30,471.372,14,Quito,Pichincha,D,13,1724.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2213251,2016-05-30,732.0,3,Quito,Pichincha,D,13,1724.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2215031,2016-05-31,512.11,15,Quito,Pichincha,D,13,1769.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2215033,2016-05-31,939.0,6,Quito,Pichincha,D,13,1769.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2216813,2016-06-01,522.57,14,Quito,Pichincha,D,13,1898.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2216815,2016-06-01,827.0,8,Quito,Pichincha,D,13,1898.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2218595,2016-06-02,420.857,11,Quito,Pichincha,D,13,1637.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2218597,2016-06-02,767.0,7,Quito,Pichincha,D,13,1637.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2220377,2016-06-03,510.872,2,Quito,Pichincha,D,13,1804.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2220379,2016-06-03,961.0,4,Quito,Pichincha,D,13,1804.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2222159,2016-06-04,525.297,2,Quito,Pichincha,D,13,1261.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2222161,2016-06-04,655.0,4,Quito,Pichincha,D,13,1261.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2223941,2016-06-05,166.117,1,Quito,Pichincha,D,13,489.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2223943,2016-06-05,260.0,2,Quito,Pichincha,D,13,489.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2225723,2016-06-06,471.586,2,Quito,Pichincha,D,13,1759.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2225725,2016-06-06,720.0,3,Quito,Pichincha,D,13,1759.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2227505,2016-06-07,417.963,2,Quito,Pichincha,D,13,1743.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2227507,2016-06-07,815.0,4,Quito,Pichincha,D,13,1743.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2229287,2016-06-08,545.531,3,Quito,Pichincha,D,13,1811.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2229289,2016-06-08,783.0,4,Quito,Pichincha,D,13,1811.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2231069,2016-06-09,403.293,2,Quito,Pichincha,D,13,1577.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2231071,2016-06-09,556.0,4,Quito,Pichincha,D,13,1577.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2232851,2016-06-10,535.751,3,Quito,Pichincha,D,13,1817.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2232853,2016-06-10,679.0,3,Quito,Pichincha,D,13,1817.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2234633,2016-06-11,417.852,2,Quito,Pichincha,D,13,1237.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2234635,2016-06-11,553.0,3,Quito,Pichincha,D,13,1237.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2236415,2016-06-12,183.319,1,Quito,Pichincha,D,13,506.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2236417,2016-06-12,239.0,1,Quito,Pichincha,D,13,506.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2238197,2016-06-13,462.029,2,Quito,Pichincha,D,13,1755.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2238199,2016-06-13,558.0,1,Quito,Pichincha,D,13,1755.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2239979,2016-06-14,467.203,3,Quito,Pichincha,D,13,1746.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2239981,2016-06-14,565.0,3,Quito,Pichincha,D,13,1746.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2241761,2016-06-15,507.85,2,Quito,Pichincha,D,13,1837.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2241763,2016-06-15,837.0,3,Quito,Pichincha,D,13,1837.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2243543,2016-06-16,413.355,0,Quito,Pichincha,D,13,1788.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2243545,2016-06-16,692.0,3,Quito,Pichincha,D,13,1788.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2245325,2016-06-17,474.722,4,Quito,Pichincha,D,13,1831.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2245327,2016-06-17,794.0,5,Quito,Pichincha,D,13,1831.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2247107,2016-06-18,418.65,3,Quito,Pichincha,D,13,1386.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2247109,2016-06-18,639.0,7,Quito,Pichincha,D,13,1386.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2248889,2016-06-19,186.396,2,Quito,Pichincha,D,13,570.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2248891,2016-06-19,251.0,3,Quito,Pichincha,D,13,570.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2250671,2016-06-20,505.648,2,Quito,Pichincha,D,13,1787.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2250673,2016-06-20,645.0,5,Quito,Pichincha,D,13,1787.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2252453,2016-06-21,369.447,2,Quito,Pichincha,D,13,1623.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2252455,2016-06-21,602.0,6,Quito,Pichincha,D,13,1623.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2254235,2016-06-22,506.667,2,Quito,Pichincha,D,13,1846.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2254237,2016-06-22,716.0,6,Quito,Pichincha,D,13,1846.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2256017,2016-06-23,435.372,1,Quito,Pichincha,D,13,1609.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2256019,2016-06-23,667.0,14,Quito,Pichincha,D,13,1609.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2257799,2016-06-24,436.198,4,Quito,Pichincha,D,13,1705.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2257801,2016-06-24,683.0,15,Quito,Pichincha,D,13,1705.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2259581,2016-06-25,435.601,3,Quito,Pichincha,D,13,1241.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2259583,2016-06-25,626.0,13,Quito,Pichincha,D,13,1241.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2261363,2016-06-26,212.319,1,Quito,Pichincha,D,13,485.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2261365,2016-06-26,261.0,13,Quito,Pichincha,D,13,485.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2263145,2016-06-27,493.905,3,Quito,Pichincha,D,13,1775.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2263147,2016-06-27,759.0,21,Quito,Pichincha,D,13,1775.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2264927,2016-06-28,427.174,1,Quito,Pichincha,D,13,1699.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2264929,2016-06-28,828.0,16,Quito,Pichincha,D,13,1699.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2266709,2016-06-29,446.839,1,Quito,Pichincha,D,13,1765.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2266711,2016-06-29,694.0,13,Quito,Pichincha,D,13,1765.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2268491,2016-06-30,447.674,1,Quito,Pichincha,D,13,1622.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2268493,2016-06-30,670.0,15,Quito,Pichincha,D,13,1622.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2270273,2016-07-01,522.509,3,Quito,Pichincha,D,13,1876.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2270275,2016-07-01,942.0,14,Quito,Pichincha,D,13,1876.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2272055,2016-07-02,473.826,2,Quito,Pichincha,D,13,1253.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2272057,2016-07-02,730.0,13,Quito,Pichincha,D,13,1253.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2273837,2016-07-03,176.868,2,Quito,Pichincha,D,13,500.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2273839,2016-07-03,306.0,12,Quito,Pichincha,D,13,500.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2275619,2016-07-04,485.606,2,Quito,Pichincha,D,13,1790.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2275621,2016-07-04,925.0,18,Quito,Pichincha,D,13,1790.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2277401,2016-07-05,418.7,3,Quito,Pichincha,D,13,1655.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2277403,2016-07-05,807.0,15,Quito,Pichincha,D,13,1655.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2279183,2016-07-06,501.161,4,Quito,Pichincha,D,13,1826.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2279185,2016-07-06,957.0,28,Quito,Pichincha,D,13,1826.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2280965,2016-07-07,448.949,10,Quito,Pichincha,D,13,1712.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2280967,2016-07-07,659.0,12,Quito,Pichincha,D,13,1712.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2282747,2016-07-08,498.121,10,Quito,Pichincha,D,13,1780.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2282749,2016-07-08,823.0,10,Quito,Pichincha,D,13,1780.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2284529,2016-07-09,368.733,3,Quito,Pichincha,D,13,1276.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2284531,2016-07-09,596.0,9,Quito,Pichincha,D,13,1276.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2286311,2016-07-10,192.837,6,Quito,Pichincha,D,13,530.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2286313,2016-07-10,245.0,5,Quito,Pichincha,D,13,530.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2288093,2016-07-11,454.339,9,Quito,Pichincha,D,13,1712.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2288095,2016-07-11,634.0,13,Quito,Pichincha,D,13,1712.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2289875,2016-07-12,381.756,10,Quito,Pichincha,D,13,1648.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2289877,2016-07-12,686.0,10,Quito,Pichincha,D,13,1648.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2291657,2016-07-13,512.209,11,Quito,Pichincha,D,13,1792.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2291659,2016-07-13,958.0,9,Quito,Pichincha,D,13,1792.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2293439,2016-07-14,432.13,1,Quito,Pichincha,D,13,1719.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2293441,2016-07-14,591.0,3,Quito,Pichincha,D,13,1719.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2295221,2016-07-15,453.581,1,Quito,Pichincha,D,13,1673.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2295223,2016-07-15,847.0,4,Quito,Pichincha,D,13,1673.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2297003,2016-07-16,506.978,1,Quito,Pichincha,D,13,1339.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2297005,2016-07-16,623.0,4,Quito,Pichincha,D,13,1339.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2298785,2016-07-17,146.033,2,Quito,Pichincha,D,13,470.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,2298787,2016-07-17,274.0,5,Quito,Pichincha,D,13,470.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,2300567,2016-07-18,477.007,1,Quito,Pichincha,D,13,1766.0,False,False,,,,,,,,,False,False
